date;text;
17.08.17 05:08;# LordKabir जन्म मरण जैसे भयंकर रोग को जो परमेश्वर काट सकता है वह प्रभु कबीर है। Haryana News पर 6:00 AM से # LoveJihadTapes # Kaal;
17.08.17 05:08;# LordKabir जन्म मरण जैसे भयंकर रोग को जो परमेश्वर काट सकता है वह प्रभु कबीर है। Haryana News पर 6:00 AM से # LoveJihadTapes # Kaal;
17.08.17 05:08;# LordKabir जन्म मरण जैसे भयंकर रोग को जो परमेश्वर काट सकता है वह प्रभु कबीर है। Haryana News पर 6:00 AM से # LoveJihadTapes # Kaal;
17.08.17 05:08;# LordKabir जन्म मरण जैसे भयंकर रोग को जो परमेश्वर काट सकता है वह प्रभु कबीर है। Haryana News पर 6:00 AM से # LoveJihadTapes # Kaal;
17.08.17 05:08;# LordKabir जन्म मरण जैसे भयंकर रोग को जो परमेश्वर काट सकता है वह प्रभु कबीर है। Haryana News पर 6:00 AM से # LoveJihadTapes # Kaal;
17.08.17 05:08;# LordKabir जन्म मरण जैसे भयंकर रोग को जो परमेश्वर काट सकता है वह प्रभु कबीर है। Haryana News पर 6:00 AM से # LoveJihadTapes # Kaal;
17.08.17 05:05;आंतकवाद का कोई धर्म नहीं होता ? आंतकवाद व इस्लाम, आंतकी व मुसलमान सिर्फ एक दूसरे के पर्यायवाची हैं BSDK # LoveJihadTapes # Terrorfundingpic.twitter.com/XX693Xf9ht;
17.08.17 05:03;Finally # SupremeCourt told # NIA to investigate # LoveJihad case. This should be done in the beginning. # LoveJihadTapes # LoveJihadNailed;
17.08.17 05:00;प्रभु,राम,अल्लाह,खुदा, ईश,भगवान आदि नाम एक ही शक्ति के है वह # LordKabir है वृंदा TV पर 9:30pm से # LoveJihadTapes # VivegamTrailer # ChIru151pic.twitter.com/5AEZLZMT2F;
17.08.17 04:57;अबे BSDK हराम की पैदाइश, तो # वंदेमातरम बोलने से तेरा सुतिया धर्म इस्लाम ख़तरे में कैसे आ जाता है? # LoveJihadTapes pic.twitter.com/Cqvflhmpqe;
17.08.17 04:56;Dare hue Musalmano ne khauf me hadbadakar dhoshi ko maut ki saza di..Cm,Pm kisine dukh nhi jataya... # LoveJihadTapes # LoveJihadNailedhttps://twitter.com/ippatel/status/897671846690213888 …;
17.08.17 04:55;Yeah he only knows Taklu jihad ! # LoveJihadTapes https://twitter.com/ShekharGupta/status/897859214919454721 …;
17.08.17 04:52;Bjp never asked for pm's resign then why Congress is asking? # LoveJihadTapes # BJPpic.twitter.com/VAszavVv9h;
17.08.17 04:51;Still, it's a 1-off crime: Mehmood Paracha, Adv.SC#LoveJihadTapes CRIME is a crime, 1 or 1000, INTENTION 2 b addressed b4 it becomes habit;
17.08.17 04:50;# LordKabir गुण तीनों की भक्ति में ये भूल पड़ो संसार। कहे कबीर निज नाम बिना कैसे उतरो पर। ईश्वरTv पर 08:30 PM से # KnowNaMoApp # LoveJihadTapes;
17.08.17 04:50;# LordKabir गुण तीनों की भक्ति में ये भूल पड़ो संसार। कहे कबीर निज नाम बिना कैसे उतरो पर। ईश्वरTv पर 08:30 PM से # KnowNaMoApp # LoveJihadTapes;
17.08.17 04:46;# LordKabir गुण तीनों की भक्ति में ये भूल पड़ो संसार। कहे कबीर निज नाम बिना कैसे उतरो पर। ईश्वरTv पर 08:30 PM से # KnowNaMoApp # LoveJihadTapes;
17.08.17 04:36;ToI Debate Poll Results shows the urgency to stop & Save a Hindu girl from the filthy Mullahs # LoveJihadNailed # LoveJihadTapes # LoveJihadpic.twitter.com/h9x8O5OoPX;
17.08.17 04:33;प्रभु,राम,अल्लाह,खुदा, ईश,भगवान आदि नाम एक ही शक्ति के है वह # LordKabir है वृंदा TV पर 9:30pm से # LoveJihadTapes # VivegamTrailer # ChIru15;
17.08.17 04:32;प्रभु,राम,अल्लाह,खुदा, ईश,भगवान आदि नाम एक ही शक्ति के है वह # LordKabir है वृंदा TV पर 9:30pm से # LoveJihadTapes # VivegamTrailer # ChIru151;
17.08.17 04:30;प्रभु,राम,अल्लाह,खुदा, ईश,भगवान आदि नाम एक ही शक्ति के है वह # LordKabir है वृंदा TV पर 9:30pm से # LoveJihadTapes # VivegamTrailer # ChIru151;
17.08.17 04:29;प्रभु,राम,अल्लाह,खुदा, ईश,भगवान आदि नाम एक ही शक्ति के है वह # LordKabir है वृंदा TV पर 9:30pm से # LoveJihadTapes # VivegamTrailer # ChIru151;
17.08.17 04:29;प्रभु,राम,अल्लाह,खुदा, ईश,भगवान आदि नाम एक ही शक्ति के है वह # LordKabir है वृंदा TV पर 9:30pm से # LoveJihadTapes # VivegamTrailer # ChIru151pic.twitter.com/wMqImrtcJe;
17.08.17 04:28;http://Supremegod.org Only way to salavation # LoveJihadTapes # GoTS7e6 # KnowNaMoApp # LoveJihadNailed # flavourupnaturally # IndiaAt71pic.twitter.com/xpq7YKn4Cz;
17.08.17 04:24;# LordKabir हम # संतरामपालजी के 1 करोड़ शिष्य आपके बरवाला कांड 2014 और करोंथा कांड 2006 की लाइव cbi जाँच की मांग करते हे # LoveJihadTapes pic.twitter.com/lb0r2Uel8J;
17.08.17 04:22;# LoveJihadTapes # LordKabir अक्षर एक पेड निरंजन व कि डार तिनो दैवा सखा हे पात रुफ संसार पढे पुस्तक # जीने_की_राह वृंदा Tv पर 09:30 Pm से;
17.08.17 04:21;# sanrampallji is the world victorious saint and he gives correct sprituual knowledge. # LordKabir # LoveJihadTapes;
17.08.17 04:19;झगड़ा किसी का नही करता हल शैतान का हिंसा प्रति बढता मनोबल # जीने-की-राह अनमोल पुस्तक पढकर जाणौ पुर्णबृह्म की सभी पुन्यात्मा # LoveJihadTapes pic.twitter.com/4UtH8NghqR;
17.08.17 04:18;It was all along now they r publicly speaking. # LoveJihadTapes;
17.08.17 04:16;# LordKabir और ग्यान सब ग्यानडी कबीर ग्यान सो ग्यान जैसे गोला तोप का करता चले मैदान # LoveJihadTapes # KnowNaMoApp वृंदा Tv पर 09:30 Pm से;
17.08.17 04:11;# BJP SHEETAL ANGURAL # LoveJihadTapes # BePositiveIn4Words # WednesdayWisdom # Vivegam # KnowNaMoApp # LoveJihadNailed # FreedomDrivers # indiapic.twitter.com/ZrXcMX49L4;
17.08.17 04:05;# TOPHeadlines: કેરળમાં થયેલા # LoveJihadTapes કેસની તપાસ કરવા અંગે સુપ્રિમે એનઆઈએને આપ્યા આદેશ # ZEE24KALAK;
17.08.17 04:04;this kid is going places... not heaven... but other places # loveyourself # Trump # dank # LoveJihadTapes # memes # funnypic.twitter.com/bUHPxEmLT1;
17.08.17 04:04;# LoveJihadTapes why Congress Kapil Sibal always argue against Hindus? gives thoughtless reasons to support # LoveJihad ?;
17.08.17 03:53;Are hindu women being converted and sold in middle west???????? # LoveJihadTapes;
17.08.17 03:47;# LordKabir कबीर साहेब जी पूर्ण परमात्मा है जो 600 वर्ष पहले सहशरीर आये थे और सहशरीर ही गये थे। देखे ईश्वर Tv पर 8:30 PM से # LoveJihadTapes;
17.08.17 03:45;प्रभु,राम,अल्लाह,खुदा, ईश,भगवान आदि नाम एक ही शक्ति के है वह # LordKabir है वृंदा TV पर 9:30pm से # LoveJihadTapes # VivegamTrailer # ChIru151pic.twitter.com/p2TFgIPBu0;
17.08.17 03:43;https://youtu.be/WEf84oZ9JFs @ Shaharani1A # LoveJihadTapes;
17.08.17 03:43;@ narendramodi) # LoveJihadTapes # BePositiveIn4Words # WednesdayWisdom # Vivegam # KnowNaMoApp # LoveJihadNailed # FreedomDrivers # IndiaAt71pic.twitter.com/Ht8lHbJI8y;
17.08.17 03:40;Dr @ Swamy39 # LoveJihad Part of terrorism @ republic Releases # LoveJihadTapes to Prove NIA & SC Says Its Reality Tight Slap to Sickulars;
17.08.17 03:33;Only rational mind can see/observe and judge it. You leave it. As your rationale is not working any more. # LoveJihadTapes # LoveJihad;
17.08.17 03:24;womens are # softTarget , Once they become wife n mother , they rarely protest4 herself # LoveJihadTapes # LoveJihadhttps://twitter.com/TarekFatah/status/897968082362273792 …;
17.08.17 02:43;High time to eradicate # LoveJihad # LoveJihadTapes # LoveJihadNailed # SexForNikahhttps://twitter.com/AngkorWot/status/897816157536763904 …;
17.08.17 02:37;# VivegamTrailer # IndependenceDayIndia # FreedomDrivers # I-Day # bcci # IndiraCanteen # BCCI # WednesdayWisdom # LoveJihadTapes # IndiaAt71https://twitter.com/vishalbtweets/status/897980210620104704 …;
17.08.17 02:34;High time to eradicate # LoveJihad @ cpimspeak @ CMOKerala @ vijayanpinarayi # LoveJihadTapes # LoveJihadNailed # SexForNikahhttps://twitter.com/fieryindian/status/897957445225598976 …;
17.08.17 01:18;# LordKabir sant rampal ji is complete sant साधना Tv पर 7:40 Pm # LoveJihadTapes # IndependenceDayIndia # celebratingindia @ akshykumar12;
17.08.17 01:16;# LordKabir Keep watching साधना Tv पर 7:40 Pm से # LoveJihadTapes # FreedomDrivers # MyFamilyPartitionAndMe;
17.08.17 01:08;# Kaala # HizbulMujahideen # Nokia8 # LoveJihadTapes # VivegamTrailer असली सुंदरता का अर्थ https://youtu.be/PkTBwCyoE1c;
17.08.17 01:08;# Kaala # HizbulMujahideen # Nokia8 # LoveJihadTapes # VivegamTrailer असली सुंदरता का अर्थ https://youtu.be/PkTBwCyoE1c;
17.08.17 00:48;Faye from Cowboy Bebop! # pixelart # LoveJihadTapes # ReggaetonLentoRemix # HalaMadrid # elvispresley # Trump # bitcoin # nationalrelaxationday # yay;
17.08.17 00:22;Trends for India http://twitttrends.com 1 # VivegamTrailer 2 # ElClassico 3 # BartomeuDimiteYa 4 # Nokia8 5 # LoveJihadTapes;
17.08.17 00:21;@ PeaceMoin # LoveJihadTapes Stop Inviting Political Opportunists like Ansar Raza / Rashidi...! https://twitter.com/HamzaSaqmd/status/897946023703826433 …;
17.08.17 00:19;you want to discuss Islam call scholars from Jamia/Salafiya/Nadw stop inviting Opportunists Ansar Raza /Rashidi @ republic # LoveJihadTapes;
17.08.17 00:17;@ republic Why people like Sajid Rashidi being invited by News Channels? He Doesnt Represent me or Islam Stop showcasing him # LoveJihadTapes;
17.08.17 00:16;Lets hear abt # LoveJihadTapes frm @ ShashiTharoor I that doubt @ UN coward vl evr talk abt it Not4 VOTES, but TAPE CUT FEES he mk in # Kerala;
17.08.17 00:05;# Muslims converted entire # Africa to ISLAM # Europeans converted entire American continent2 # Christianity # HINDUS wont bend # LoveJihadTapes;
17.08.17 00:01;What is most abominal practice # LoveJihadTapes;
17.08.17 00:01;Trends for India http://twitttrends.com 1 # VivegamTrailer 2 # HalaMadrid 3 # Nokia8 4 # LoveJihadTapes 5 # BartomeuDimiteYa;
17.08.17 00:01;Keep polarising...You will eventually reach their... # LoveJihadTapes;
16.08.17 23:58;If u want to convert2 # Islam or # Christianity they look at STUPID HINDUS Pay money BAG of Rice Sell hypocrisy throw girls # LoveJihadTapes;
16.08.17 23:57;Have certain rules, live by.. First rule, Don’t believe anything that Government and media tells you. # LoveJihadTapes;
16.08.17 23:54;On @ republic todayhardly any muslim to defend # LoveJihad a WRONG notion of # Hindus on islam # LoveJihadTapes pic.twitter.com/QrXgSRxEB3;
16.08.17 23:51;Such excruciating traditions like Nikah Halala, Unilateral triple talaq are there, still there is # LoveJihad # LoveJihadTapes ..need inquiry https://twitter.com/IndiaToday/status/897865116045135872 …;
16.08.17 23:50;इस्लाम पहले भारत बाद मे यही मानसिकता उनके दिमाग गंदगी भरती है, समय पर इलाज आवश्यक है अन्यथा समस्या भयंकर विस्फोट बन सकती है # LoveJihadTapes;
16.08.17 23:48;असली सुंदरता का अर्थ https://youtu.be/PkTBwCyoE1c # LoveJihadTapes;
16.08.17 23:45;All the media & the politicians ever talk about is things that separate us, Things that make us different from one another. # LoveJihadTapes;
16.08.17 23:43;# MedyoWeirdNgayon असली सुंदरता का अर्थ https://youtu.be/PkTBwCyoE1c # Kaala # HizbulMujahideen # Nokia8 # LoveJihadTapes # VivegamTrailer;
16.08.17 23:43;Trends for India http://twitttrends.com 1 # VivegamTrailer 2 # Nokia8 3 # HalaMadrid 4 # LoveJihadTapes 5 # MSG9बर9Day7;
16.08.17 23:40;# Kaala # HizbulMujahideen # Nokia8 # LoveJihadTapes # VivegamTrailer असली सुंदरता का अर्थ http://youtu.be/PkTBwCyoE1c pic.twitter.com/sWNDidJ0eI;
16.08.17 23:39;# Kaala # HizbulMujahideen # Nokia8 # LoveJihadTapes # VivegamTrailer असली सुंदरता का अर्थ http://youtu.be/PkTBwCyoE1c pic.twitter.com/8IlZMwgIpG;
16.08.17 23:39;# Kaala # HizbulMujahideen # Nokia8 # LoveJihadTapes # VivegamTrailer असली सुंदरता का अर्थ http://youtu.be/PkTBwCyoE1c pic.twitter.com/I35NRZ7atO;
